1.0 426.41 1.4612445648802113
2.0 385.65 1.3476529010500229
3.0 357.025 1.3930270986192035
4.0 340.565 1.2897465276276725
5.0 322.985 1.142541412552291
6.0 307.66 1.1658981915093722
7.0 297.565 1.2053185633665398
8.0 288.695 1.1446005535275956
9.0 279.98 1.128546002785005
10.0 276.435 1.2244899974147787
11.0 271.27 1.1288743448374396
12.0 265.645 1.185038588944019
13.0 259.775 1.0258086037157643
14.0 255.99 1.079991392111611
15.0 252.44 1.1080708937282115
16.0 249.72 1.0412873748321956
17.0 246.93 1.071314179105158
18.0 247.23 1.1868777925601108
19.0 244.685 1.114174943184463
20.0 243.89 1.0645920727710851
21.0 242.95 1.0395870362938118
22.0 243.745 1.0414523464613004
23.0 243.65 1.1684235395776637
24.0 243.005 1.0988229769500482
25.0 240.85 1.1890993593607564
26.0 237.195 1.1229156570572527
27.0 235.695 0.9762557304601499
28.0 227.94 1.0905634521732699
29.0 220.79 1.07506199423907
30.0 208.755 1.0058746412798414
31.0 196.18 1.0205122371293023
32.0 181.745 0.9201266435665284
33.0 163.83 0.8970949765687717
34.0 148.32 0.9437645136825351
35.0 130.055 0.8963689314710395
36.0 111.345 0.8195965884745957
37.0 94.895 0.7571899086681919
38.0 77.78 0.7017623185657622
39.0 62.605 0.6563527019421292
40.0 50.15 0.5489482863672384
41.0 38.93 0.5480211087890611
42.0 28.525 0.43078387707029925
43.0 21.665 0.37283899956682354
44.0 15.685 0.2875627526009184
45.0 11.605 0.2689919297887156
46.0 7.475 0.21028068105301675
47.0 5.39 0.1696567625690976
48.0 3.45 0.1342670405980365
49.0 2.31 0.10330955580975075
50.0 1.45 0.08789841098260152
51.0 0.87 0.07309043066829193
52.0 0.425 0.042199275994646644
53.0 0.39 0.04582575694955845
54.0 0.15 0.02901221368171638
55.0 0.105 0.023931959666256684
56.0 0.035 0.014831549965255103
57.0 0.055 0.016161092305986374
58.0 0.015 0.008616625276509287
59.0 0.005 0.005000000000000006
