0.0 0.3005408542262129
0.01 0.3006252560188874
0.02 0.30049930860502205
0.03 0.30038397432910374
0.04 0.3004818398991498
0.05 0.30042081444769314
0.06 0.30041488594753024
0.07 0.3004906924987126
0.08 0.30038439239802794
0.09 0.30037975490352026
0.1 0.3006395533833482
0.11 0.300325236982044
0.12 0.30070824645091554
0.13 0.3006864597305114
0.14 0.30059591683840886
0.15 0.30068990851856564
0.16 0.3005267442190401
0.17 0.30058384876924227
0.18 0.3005290965936522
0.19 0.3005740440022574
0.2 0.3006209161983932
0.21 0.3007013559477578
0.22 0.30048969914519585
0.23 0.30066867731654895
0.24 0.30045513048443373
0.25 0.3007407317697547
0.26 0.30062214857735586
0.27 0.3008927726221612
0.28 0.3006412629742057
0.29 0.30080620809908276
0.3 0.30073871591767753
0.31 0.30094828464019835
0.32 0.300548553859704
0.33 0.3007726249529143
0.34 0.30037202803998553
0.35000000000000003 0.3008099461422441
0.36 0.3005070709630961
0.37 0.30051899568719975
0.38 0.3005541061445757
0.39 0.3004038503786794
0.4 0.3005250451515516
0.41000000000000003 0.3007330570758634
0.42 0.3008096950950605
0.43 0.3008076833775101
0.44 0.3008895565252183
0.45 0.30077490778619226
0.46 0.30076587575639463
0.47000000000000003 0.30044243166807655
0.48 0.30049140779956257
0.49 0.3008194955640403
0.5 0.30060647830702625
0.51 0.3009199998656836
0.52 0.3007540507695574
0.53 0.30046624889968504
0.54 0.30035387461059515
0.55 0.30073339776933833
0.56 0.30038380576261164
0.5700000000000001 0.30077315713511454
0.58 0.30066547755609835
0.59 0.3007710658911955
0.6 0.3013538809127162
0.61 0.30126794897116205
0.62 0.3010083078161084
0.63 0.3007867056089756
0.64 0.3007031033376717
0.65 0.3005675542434737
0.66 0.30055685260809856
0.67 0.30031991236122546
0.68 0.30066166422286944
0.6900000000000001 0.30138664840808205
0.7000000000000001 0.3008160946485018
0.71 0.30086355392735525
0.72 0.30062828013264303
0.73 0.30102676028189
0.74 0.3006651013208232
0.75 0.30059637242708936
0.76 0.3005210347503267
0.77 0.30096191034149294
0.78 0.30067925659981126
0.79 0.30057897507240705
0.8 0.3012655078018769
0.81 0.300930400017008
0.8200000000000001 0.30105663222857315
0.8300000000000001 0.30123615198337855
0.84 0.30131851987660696
0.85 0.3002077376726856
0.86 0.3009420176466684
0.87 0.30057872080952824
0.88 0.30094551293974814
0.89 0.3006483183865104
0.9 0.3011176632500922
0.91 0.3009783310875992
0.92 0.3003898206704974
0.93 0.3005874996015828
0.9400000000000001 0.3011984584731683
0.9500000000000001 0.301284566965325
0.96 0.3008329437811797
0.97 0.30107368799286444
0.98 0.30069198406343683
0.99 0.3014270032031525
