0.0 0.2533754612097775
0.01 0.2614449693621021
0.02 0.26882091929782254
0.03 0.273805054599447
0.04 0.27973014377689753
0.05 0.28683696241905693
0.06 0.2908509366658256
0.07 0.2974588911546768
0.08 0.3014547811690555
0.09 0.30706607857853985
0.1 0.3115443110016069
0.11 0.3152038797606034
0.12 0.32078153059252495
0.13 0.32527148496455127
0.14 0.3293074965764664
0.15 0.333368666551485
0.16 0.3377020666938858
0.17 0.34097620745780033
0.18 0.3446106728542667
0.19 0.3486802439530964
0.2 0.3521346664311494
0.21 0.3567689842023493
0.22 0.35892628933050924
0.23 0.3627463301055377
0.24 0.36721906653054487
0.25 0.3692888142203598
0.26 0.373969378648418
0.27 0.377184604757077
0.28 0.3797482545154985
0.29 0.38281188875036704
0.3 0.3853795426626745
0.31 0.38884588224279276
0.32 0.39232252060130707
0.33 0.39464742697820443
0.34 0.39710319869594907
0.35000000000000003 0.4000604092903934
0.36 0.4033044620016889
0.37 0.4052396829363457
0.38 0.4084101052306802
0.39 0.4112205171482355
0.4 0.41346264611985767
0.41000000000000003 0.41555501475414874
0.42 0.4179928550799177
0.43 0.42073653744019296
0.44 0.42257763015114425
0.45 0.4250090602887082
0.46 0.4263922758842452
0.47000000000000003 0.42996039148929227
0.48 0.4303729206861707
0.49 0.4319532187165664
0.5 0.4343048112233416
0.51 0.43720092609101446
0.52 0.4393915120736769
0.53 0.44008325955187333
0.54 0.4419369119743743
0.55 0.44540452853916995
0.56 0.4456261963785277
0.5700000000000001 0.4477300025589077
0.58 0.4490612233200859
0.59 0.449973022409791
0.6 0.45314896967839396
0.61 0.4530403413133655
0.62 0.4554374562424808
0.63 0.456737326415838
0.64 0.45919418304191806
0.65 0.45949386106236223
0.66 0.460132096908933
0.67 0.4618494538115739
0.68 0.46295829627997914
0.6900000000000001 0.4638813405816944
0.7000000000000001 0.4653628048636695
0.71 0.4659270588905608
0.72 0.46843914620170984
0.73 0.46758422554524537
0.74 0.46712948369573853
0.75 0.4707300735181372
0.76 0.4724766312785224
0.77 0.47322609057287646
0.78 0.4725347986093132
0.79 0.4739426850068244
0.8 0.47208313720674194
0.81 0.47583031140575965
0.8200000000000001 0.4754433236987987
0.8300000000000001 0.47695896991042347
0.84 0.4761943821999411
0.85 0.47571277442007776
0.86 0.47743396249488834
0.87 0.47681943399259585
0.88 0.4781905237025997
0.89 0.4784527612757626
0.9 0.4789523613463601
0.91 0.4797086623081475
0.92 0.4797142732526514
0.93 0.47946813807373384
0.9400000000000001 0.4822743708651941
0.9500000000000001 0.48096407577774797
0.96 0.47959180041244487
0.97 0.480781505888587
0.98 0.4806530055228984
0.99 0.4801006163377226
