1 186
2 302
3 443
4 574
5 672
6 741
7 686
8 738
9 666
10 632
11 557
12 556
13 468
14 394
15 337
16 296
17 270
18 216
19 195
20 156
21 142
22 119
23 89
24 93
25 84
26 55
27 60
28 43
29 37
30 21
31 22
32 13
33 17
34 22
35 19
36 9
37 8
38 7
39 10
40 4
41 6
42 1
43 1
44 2
45 2
46 2
47 3
48 2
50 1
52 1
58 2
60 1
61 1
63 1
66 1
