#fraction  weak_link_removal_lcc susceptibility strong_link_removal_lcc susceptibility
0.512813 0.3964 34.2844 0.9683 0.0479 5.29261
0.513125 0.3964 34.229 0.9683 0.0479 5.28922
0.513203 0.3522 53.674 0.9683 0.0479 5.28837
0.513281 0.3522 53.674 0.9683 0.0479 5.28752
0.513438 0.3522 53.674 0.9683 0.0479 5.28582
0.51375 0.3522 53.674 0.9683 0.0479 5.28243
0.515 0.3518 53.6604 0.9681 0.0483 5.26885
0.5175 0.3383 54.1807 0.9674 0.0496 5.24169
0.51875 0.3201 55.3421 0.9671 0.0499 5.22811
0.52 0.3181 55.3649 0.967 0.0494 5.21453
0.52125 0.3036 57.2634 0.9668 0.0496 5.20095
0.5225 0.2923 58.4279 0.9666 0.0498 5.18737
0.525 0.2882 55.2354 0.9663 0.0501 5.16021
0.525625 0.288 55.175 0.9663 0.0501 5.15342
0.525781 0.2879 55.1751 0.9662 0.0502 5.15173
0.525859 0.2878 55.1752 0.9662 0.0502 5.15088
0.525938 0.1497 245.891 0.9661 0.0503 5.15003
0.52625 0.1442 245.907 0.9661 0.0503 5.14663
0.5275 0.1442 245.34 0.9658 0.0506 5.13306
0.53 0.1439 243.376 0.9646 0.0518 5.1059
0.535 0.1359 178.212 0.9632 0.0536 5.05158
0.5375 0.1354 166.56 0.9626 0.0542 5.02442
0.537656 0.1354 166.507 0.9626 0.0542 5.02272
0.537734 0.0994 172.188 0.9624 0.0546 5.02187
0.537813 0.0994 172.188 0.9624 0.0546 5.02102
0.538125 0.0994 171.915 0.9624 0.0546 5.01763
0.53875 0.0969 171.332 0.9622 0.055 5.01084
0.54 0.095 171.246 0.962 0.0552 4.99726
0.56 0.0919 143.986 0.9573 0.0619 4.77999
0.565 0.0883 108.904 0.9565 0.0623 4.72567
0.56625 0.0882 108.608 0.9556 0.0632 4.71209
0.566875 0.0881 108.608 0.9554 0.0634 4.7053
0.567031 0.088 108.514 0.9554 0.0634 4.7036
0.567109 0.088 108.514 0.9554 0.0634 4.70275
0.567188 0.0546 115.076 0.9553 0.0635 4.70191
0.5675 0.0546 114.884 0.9551 0.0637 4.69851
0.57 0.0545 114.511 0.9547 0.0643 4.67135
0.58 0.0528 76.679 0.9513 0.0693 4.56272
0.6 0.0328 69.3274 0.9436 0.0778 4.34544
0.62 0.028 56.443 0.9351 0.0893 4.12817
0.64 0.0277 49.3673 0.9259 0.0959 3.9109
0.66 0.0272 41.352 0.9138 0.112 3.69363
0.68 0.02 31.3622 0.9018 0.1284 3.47635
0.7 0.0144 26.8748 0.8833 0.1723 3.25908
0.72 0.0124 23.8542 0.8656 0.1906 3.04181
0.74 0.012 21.2056 0.8464 0.2164 2.82454
0.75 0.0118 19.714 0.8361 0.2281 2.7159
0.76 0.0108 18.5216 0.8249 0.2437 2.60727
0.77 0.0107 16.8063 0.812 0.27 2.49863
0.78 0.0106 15.2926 0.7947 0.3129 2.38999
0.785 0.0104 14.6786 0.7846 0.3296 2.33568
0.79 0.0104 14.2044 0.7746 0.3478 2.28136
0.8 0.0102 13.1404 0.7573 0.3725 2.17272
0.805 0.0098 12.6312 0.7464 0.3924 2.1184
0.81 0.0097 12.0535 0.7367 0.4069 2.06409
0.815 0.0094 11.2292 0.7228 0.4478 2.00977
0.82 0.0094 10.6852 0.7088 0.4794 1.95545
0.825 0.0093 10.2375 0.6962 0.5024 1.90113
0.83 0.0091 9.8501 0.6828 0.547 1.84681
0.835 0.0062 9.3674 0.6673 0.5707 1.7925
0.84 0.0059 8.9911 0.6542 0.5898 1.73818
0.845 0.0059 8.6217 0.6357 0.6343 1.68386
0.85 0.0055 8.1781 0.6159 0.6947 1.62954
0.855 0.0055 7.7335 0.596 0.7768 1.57522
0.8575 0.0055 7.4569 0.5835 0.8635 1.54806
0.86 0.0055 7.3195 0.5725 0.8821 1.52091
0.8625 0.0055 7.1769 0.5611 0.9297 1.49375
0.865 0.0053 6.9241 0.5483 0.9773 1.46659
0.8675 0.0053 6.8179 0.5352 1.0434 1.43943
0.87 0.0053 6.6413 0.52 1.107 1.41227
0.8725 0.0053 6.4519 0.5034 1.1594 1.38511
0.875 0.0052 6.26 0.4909 1.2045 1.35795
0.8775 0.0052 6.124 0.4783 1.2509 1.33079
0.88 0.0051 5.9071 0.4626 1.3906 1.30363
0.8825 0.0051 5.6833 0.4475 1.4985 1.27647
0.885 0.0051 5.5271 0.4359 1.4911 1.24932
0.88625 0.0042 5.4786 0.429 1.4778 1.23574
0.8875 0.0041 5.3627 0.4125 1.8603 1.22216
0.89 0.0035 5.1421 0.3989 1.7059 1.195
0.89125 0.0035 5.0513 0.3857 1.9247 1.18142
0.8925 0.0035 4.9969 0.3777 1.9075 1.16784
0.895 0.0035 4.8767 0.3623 1.9689 1.14068
0.8975 0.0034 4.736 0.3463 2.0759 1.11352
0.898125 0.0034 4.7046 0.3299 2.7305 1.10673
0.89875 0.0034 4.6656 0.3211 2.9085 1.09994
0.9 0.0033 4.5671 0.3057 3.1073 1.08636
0.90125 0.0033 4.4749 0.2926 3.2208 1.07278
0.9025 0.0032 4.4004 0.2835 3.1801 1.0592
0.90375 0.0032 4.2946 0.2644 3.4578 1.04562
0.905 0.0031 4.2299 0.2588 3.2806 1.03204
0.90625 0.0031 4.1623 0.2475 3.4245 1.01846
0.9075 0.0031 4.0799 0.2359 3.5495 1.00488
0.90875 0.003 4.0214 0.2196 3.7348 0.991304
0.91 0.003 3.9586 0.2085 3.9157 0.977725
0.91125 0.003 3.9002 0.1949 4.3705 0.964145
0.9125 0.003 3.8326 0.1875 4.2263 0.950566
0.91375 0.003 3.7728 0.1765 3.9887 0.936986
0.914375 0.003 3.7456 0.16 4.5588 0.930197
0.915 0.003 3.7228 0.1559 4.4609 0.923407
0.91625 0.003 3.6658 0.1388 5.2692 0.909827
0.9175 0.003 3.5956 0.1251 5.8655 0.896248
0.91875 0.003 3.5192 0.1187 5.6437 0.882668
0.918828 0.003 3.5156 0.0948 10.68 0.88182
0.918906 0.003 3.5118 0.0948 10.6284 0.880971
0.918984 0.003 3.5014 0.0601 22.4623 0.880122
0.919063 0.003 3.4982 0.0601 22.4601 0.879273
0.919375 0.003 3.4864 0.0597 22.2123 0.875878
0.92 0.003 3.456 0.0568 19.9522 0.869089
0.9225 0.0027 3.3523 0.0393 15.3507 0.84193
0.925 0.0025 3.2267 0.0349 13.7315 0.814771
0.93 0.0021 2.9881 0.0205 7.4225 0.760453
0.94 0.0018 2.55 0.0079 4.3915 0.651817
0.96 0.0014 1.8802 0.0033 2.1735 0.434544
0.98 0.0011 1.3429 0.0015 1.4065 0.217272
1 0.0001 0.9999 0.0001 0.9999 0
